movie_id tag_id
140	1822
140	2261
140	587
141	55
141	488
141	554
141	15286
141	5056
144	8384
144	752
145	1194
145	74
145	8790
145	4072
145	5185
147	12480
147	5818
147	12089
147	1100
147	10455
149	6675
149	6806
149	1812
149	2597
149	8914
150	145
150	633
150	7838
150	382
150	1820
151	6088
151	6446
151	12102
151	15160
151	5055
152	622
152	2636
152	119
152	1273
152	1382
153	186
153	125
153	364
153	7408
153	5040
154	4226
154	15180
154	7468
154	8583
154	41
156	1174
156	5692
156	93
157	608
158	1577
158	752
158	370
158	3678
158	2732
160	6176
160	1061
161	1761
161	2733
161	6147
161	2976
161	6323
162	7433
162	1731
162	7682
162	492
162	5534
163	449
163	74
163	415
163	15870
163	1024
164	15114
164	4989
164	12126
164	2782
164	11348
165	1184
165	74
165	371
165	1295
165	1933
167	10374
168	816
168	1222
168	2312
169	9806
169	459
170	35
170	746
170	5968
170	164
170	9156
171	554
171	400
172	472
172	4780
172	252
172	1124
172	9025
173	24
173	480
173	2
173	2581
173	9345
174	12428
175	69
175	5022
175	14691
175	2422
175	6708
176	7871
176	93
177	1277
178	9750
178	54
178	9298
178	374
180	1764
180	12889
180	6836
180	1863
180	5359
181	5854
181	74
183	10933
183	5783
185	3137
185	35
185	2214
185	1124
185	9156
186	3530
186	2431
186	647
186	488
186	55
187	9653
187	9182
187	6713
188	1273
188	8401
188	1280
190	515
190	5512
190	1232
190	6822
191	2155
191	2359
193	644
193	11118
193	10765
193	10966
193	12320
194	629
194	510
194	766
194	10845
194	6199
196	2581
196	5035
196	93
198	176
198	366
198	93
198	4780
198	2581
199	4464
199	2620
199	2513
199	1227
199	6823
201	6247
201	10320
201	5733
201	1277
202	3087
202	1064
203	1620
203	3470
203	1460
203	656
204	4677
205	2390
207	1239
207	472
208	2443
208	2159
208	2069
208	14157
208	12002
213	4578
213	6711
213	6715
213	5021
214	609
214	5241
214	85
214	737
214	1554
215	1582
215	4352
215	4356
215	4363
215	5692
216	4861
216	255
216	380
216	420
216	419
220	12805
222	8384
222	7079
222	910
222	1222
223	1764
223	461
223	78
223	1140
223	8614
224	59
224	146
224	4235
224	156
224	2261
225	6176
225	1277
225	1061
227	1277
229	278
230	189
230	1277
230	4297
230	57
230	1911
231	364
231	10541
231	195
231	11117
231	55
232	5512
232	2295
232	10856
232	11731
232	11938
233	11416
233	2892
233	681
233	4358
233	1928
234	9312
235	337
235	59
235	2960
235	10361
235	4496
236	1229
236	967
236	1695
236	892
236	415
237	10321
237	16478
237	3957
237	370
237	1095
239	16148
239	1460
239	4618
239	362
239	900
240	13150
240	1061
242	2958
242	11070
242	2965
242	1826
242	871
246	1095
246	196
246	734
246	9315
246	9792
247	555
247	565
247	375
247	4170
247	64
248	1500
249	5804
249	2359
249	9189
249	4269
249	4284
250	2782
252	2473
252	427
252	415
252	587
253	754
253	62
253	478
253	2381
253	1061
256	1186
256	1511
256	4924
256	4000
256	46
257	5130
257	1662
259	371
260	366
260	145
260	1260
260	1614
260	146
261	2381
261	1061
261	6102
261	5934
261	5145
262	143
262	4600
262	1811
262	201
263	8904
263	5809
263	11870
263	6367
263	8935
264	12600
265	5512
265	6669
265	1153
265	2513
265	15149
266	754
266	761
266	1374
266	1378
266	399
270	1063
272	143
272	102
272	1868
272	2965
272	16073
273	1688
273	42
273	5035
273	1224
273	587
275	3421
276	3079
276	6544
276	3872
276	1924
276	2386
277	2005
277	497
277	752
277	747
277	473
279	387
280	172
280	1632
280	9146
280	2359
281	6136
281	1141
281	5617
281	6708
282	3586
282	473
282	741
282	8481
282	7462
288	54
288	4895
288	519
288	1472
288	53
289	3852
289	3073
289	1472
289	1277
290	4075
290	106
290	1418
290	565
290	1422
292	5754
292	29
292	5159
292	6269
292	5742
293	504
293	1541
293	2359
293	634
293	1566
296	312
296	2241
296	371
296	265
296	504
298	3007
299	12151
299	9010
299	8812
299	10174
299	656
300	2434
300	2390
300	420
300	3251
300	3293
301	740
302	10197
302	1176
302	1136
302	2239
303	2371
303	56
303	2733
303	369
305	1680
305	4670
305	6199
305	1553
305	1136
306	13617
306	10750
306	9508
306	1990
306	4366
307	13617
307	9800
307	11989
307	4136
307	5992
308	13617
308	2590
308	9508
308	12070
308	1456
309	2664
315	480
315	595
315	93
316	145
316	366
316	13
316	167
316	5689
317	497
317	3857
317	4502
317	25
318	172
318	189
318	605
318	721
318	2341
319	1065
319	1357
319	374
319	15169
319	15064
320	1141
321	2216
321	8173
321	1800
324	5137
324	2569
324	2371
324	1888
324	4618
326	14508
326	8945
326	11092
326	4818
326	7782
327	386
327	7438
327	11609
327	796
327	235
328	93
329	2950
329	6238
329	2579
329	3892
329	3342
332	1752
332	1669
332	747
333	4716
333	3477
333	380
333	7810
333	478
334	11919
334	12507
334	6382
334	12262
334	9148
337	59
337	1064
337	156
337	2597
337	2742
338	2371
338	54
338	8970
338	176
338	2581
339	1222
339	10278
339	369
339	6073
339	9314
340	1277
342	10171
342	7713
342	55
342	11665
342	15045
344	364
344	1466
344	1932
344	55
344	11612
345	6037
345	9012
345	3470
345	656
345	554
346	7884
347	3840
347	278
348	61
348	59
348	244
348	2479
348	11095
349	1852
349	1260
349	9566
349	16051
349	7976
350	1653
350	2978
350	1061
350	671
350	9329
351	996
351	3007
351	1277
352	4266
353	644
353	42
353	458
353	415
353	595
354	113
355	8492
355	2982
356	382
356	240
356	247
356	2470
356	238
357	1646
357	3840
357	651
357	3996
357	1853
358	1576
358	263
361	253
361	418
361	55
361	1277
362	13073
362	765
362	1224
363	4862
363	1412
363	387
364	900
364	465
364	1652
364	4618
364	2742
365	315
365	472
365	587
365	887
367	364
367	1690
367	7704
367	7
367	55
368	870
368	3485
368	3742
368	3236
368	5056
369	16076
369	16073
370	1457
370	12774
370	7739
370	1309
370	14316
371	1822
371	9374
371	651
372	1439
372	1479
372	10574
372	16363
372	4087
373	8260
373	1990
373	1704
374	3894
374	12371
374	12429
374	2067
374	413
376	5236
376	2244
377	472
377	3137
377	1994
377	468
377	74
379	13
379	128
379	7891
379	1136
379	2581
380	74
380	1186
380	2474
380	110
380	2185
381	1422
381	625
381	11249
382	1470
382	1749
382	9013
382	2261
382	42
383	12428
383	2733
383	1277
389	5497
389	6189
390	1829
390	1706
390	1731
390	15073
390	4279
392	7050
393	655
393	7407
393	7891
393	5854
394	398
395	489
395	398
404	689
405	2912
405	1664
405	6323
405	125
405	1136
407	7410
407	14693
410	195
410	396
410	1357
410	10134
410	1373
412	10271
412	1610
412	1868
412	11641
412	6800
413	55
413	1221
413	16438
413	4809
413	11818
415	1277
416	6899
416	93
417	5055
419	14146
419	2196
420	2724
420	2905
420	55
421	9668
421	1228
421	1728
421	605
423	6199
424	7522
425	156
425	213
425	6897
426	13879
426	6199
426	419
427	6897
428	214
428	12489
428	27
428	638
428	6594
431	258
431	2411
431	6205
431	13639
431	762
432	2938
434	480
434	10758
434	4092
434	775
434	8677
435	10726
435	4809
435	5209
435	289
435	195
436	611
436	11673
440	779
440	1222
440	3779
440	651
441	4702
441	69
441	4280
441	805
441	1209
442	480
442	2621
442	24
442	2581
442	74
443	7378
444	6310
444	2399
444	656
444	375
445	1457
446	11070
446	5216
446	11493
446	249
446	1888
448	8144
448	8649
448	3514
448	6918
448	8140
451	5617
454	1653
454	193
454	478
454	2366
454	4406
455	9806
455	2782
456	7973
456	10859
456	371
456	69
456	3007
457	1260
457	144
457	74
457	380
457	2960
458	2733
458	887
459	747
460	7530
461	12088
461	375
464	14048
464	9050
464	15940
464	7891
465	15230
465	2462
465	177
466	1457
466	1279
466	55
466	7739
466	1097
468	1448
468	1104
468	361
468	3840
468	4577
469	961
470	5449
470	13160
470	6898
471	289
471	8106
471	10224
471	492
471	11708
472	4489
472	678
472	34
474	775
474	3487
474	977
474	6269
474	225
475	172
475	2446
475	1295
475	473
475	19
477	102
477	1532
477	3772
477	586
477	499
480	596
480	1126
480	74
480	6176
480	1089
481	519
481	54
481	699
481	8917
481	1149
482	519
482	6603
482	104
482	69
483	2742
483	6800
484	1574
485	1186
485	1457
485	9349
485	2732
485	1706
488	5557
488	1608
488	4251
488	740
489	7530
489	3342
490	780
490	595
491	870
491	3007
492	61
492	1925
493	371
493	997
493	14075
493	15948
493	1220
494	1563
494	2877
494	1260
494	6899
494	5035
495	2930
495	8912
495	4098
495	4279
495	5752
496	621
496	6635
496	8592
496	706
497	1320
497	2158
497	2162
497	6302
497	5301
499	12607
500	488
500	203
500	1530
500	5829
500	3100
501	2523
501	3087
501	16077
501	16355
501	580
502	3611
502	686
502	10838
502	11491
502	10333
503	398
504	3947
504	2581
506	1648
506	9026
506	16070
506	16082
506	8604
507	775
507	1341
507	553
507	538
508	219
508	2629
508	382
508	554
508	15286
509	2512
509	213
509	565
509	1610
509	892
511	8929
511	916
512	9677
512	13143
512	13875
512	12771
512	1224
513	6440
513	4805
514	12141
514	5809
514	10390
514	8914
514	8935
515	2158
515	10164
515	415
515	1188
515	193
516	200
517	6176
517	53
517	740
517	595
517	5035
518	13172
518	6308
519	1525
519	2912
519	2092
519	4344
519	750
520	1452
520	1457
520	7
520	55
520	3930
521	2359
521	93
522	263
522	161
522	2371
522	4594
522	6800
523	5998
523	8592
523	621
523	5230
523	1153
524	14573
524	8929
524	916
524	1576
524	586
527	166
527	237
527	1126
527	908
527	247
529	7973
529	2745
529	113
529	6515
531	6318
531	6316
531	1434
531	5865
531	387
532	9044
532	944
532	2261
532	374
532	611
533	1785
534	2063
534	499
534	5614
535	4670
535	883
535	10154
535	11453
535	10966
536	1165
536	1152
537	2153
537	2771
537	1277
538	2874
538	2691
538	2887
538	4366
538	2871
539	382
539	1222
539	10235
539	4734
539	9858
540	3153
540	1832
540	1500
540	67
540	41
541	261
541	366
541	1260
541	157
541	2406
542	1277
543	455
543	8908
543	55
544	1184
546	655
546	2206
546	7407
546	605
546	11303
547	14048
547	1458
548	1277
549	4358
549	16073
549	265
549	328
550	595
550	9794
551	337
551	497
551	7018
551	42
551	505
552	2788
552	3590
552	7745
553	5535
553	6531
553	2955
553	13211
553	2618
554	1023
555	5391
555	161
555	6600
555	2618
555	14696
556	689
556	7051
556	605
558	4711
558	2418
558	1277
559	5154
562	4353
562	46
562	10134
562	610
562	1065
563	14517
563	13334
563	11092
563	1353
565	90
565	2538
565	11381
565	12434
565	1278
567	8
567	1316
567	2196
568	3007
574	1136
574	3007
581	5786
581	554
581	12088
581	678
581	6907
585	11249
585	754
586	752
586	6001
586	3894
586	2361
586	9361
587	6338
587	1222
587	1440
587	958
587	80
588	900
588	488
588	8063
588	192
588	7419
589	13
589	12
589	1186
589	74
589	366
590	247
590	4559
590	2159
590	238
590	137
592	186
592	337
592	1470
592	74
592	49
593	54
593	711
593	741
593	58
593	1188
594	900
594	1434
594	781
594	15664
594	4954
595	900
595	1434
595	1502
595	465
595	13073
596	900
596	326
596	413
596	146
596	1600
597	561
597	892
597	2312
597	1675
597	415
598	4578
599	4083
599	3504
599	16211
599	887
599	15103
600	2661
600	5617
602	996
602	328
605	3103
605	3249
605	2444
605	276
605	2261
608	289
608	374
608	396
608	729
608	536
610	5712
610	7419
610	64
611	93
616	900
616	4206
616	996
616	896
616	891
617	587
617	8
618	369
619	13160
620	346
627	6341
627	2956
627	374
627	729
627	1023
628	97
628	1596
628	53
628	742
628	473
629	398
632	4523
636	54
636	1224
637	8964
638	10349
638	1054
639	6713
645	11128
645	9884
645	11348
645	1159
645	5865
647	100
647	1106
647	587
648	478
648	2411
648	110
648	5104
648	2650
650	2341
650	6709
653	6
653	654
653	2727
653	1049
653	1041
655	11311
659	6715
659	587
661	337
661	465
661	5281
661	7929
661	11470
663	7748
663	9910
663	6075
663	4140
663	4115
665	5993
665	237
665	675
665	2875
665	6367
666	398
667	7541
668	4536
668	4500
668	201
668	5490
668	11058
670	5490
670	4536
670	201
670	11672
670	12001
671	944
671	4315
671	55
671	1491
671	7061
673	8200
673	8430
673	2782
674	446
674	7437
674	1841
674	644
674	2581
678	791
680	6476
680	15114
680	7458
680	11348
680	4570
681	15146
681	15167
681	7468
681	528
681	4692
685	1888
685	554
685	11822
685	1579
685	692
692	7741
692	1277
696	1136
697	472
698	6752
698	2903
702	6499
702	15138
702	1153
702	10824
702	8935
704	15938
704	7891
704	686
705	2958
705	1456
705	15045
705	4496
705	4747
707	5395
707	5956
707	4989
707	2970
707	7042
708	1451
708	2399
708	10679
708	4946
708	1222
709	8927
709	10199
709	1720
709	362
709	5281
711	1277
714	59
714	295
714	2614
714	15940
714	1915
716	11890
716	5809
716	15073
716	644
716	4692
718	1541
719	8949
719	12487
719	2938
719	195
720	114
720	155
720	6553
720	11793
720	370
722	11943
724	4592
724	1450
724	569
724	5022
724	1373
725	371
725	1277
728	16072
728	8569
728	10750
728	5151
728	387
729	12367
729	398
733	418
733	816
733	1632
733	2386
733	5757
735	641
735	1357
735	4466
735	8036
735	1373
736	2374
736	459
736	6176
736	339
736	74
737	11536
737	2581
737	6897
737	93
738	6189
741	712
741	7694
741	740
741	4481
741	4780
743	1457
743	9088
743	2309
743	944
743	1277
745	114
745	155
745	1796
745	6395
745	7
746	6535
747	12428
748	167
748	1279
748	5209
748	608
748	2581
750	254
750	5214
750	605
750	34
750	374
751	4092
751	64
751	6897
753	2399
757	4521
757	1435
757	669
757	4731
757	1382
759	11286
760	237
761	13226
761	1277
762	1832
762	14104
762	673
762	1126
762	11673
764	3007
765	488
765	2452
766	11037
766	14506
766	93
775	6308
778	69
778	625
778	8303
778	6603
778	2636
780	167
780	5209
780	74
780	635
780	1194
781	315
781	6709
782	587
783	900
783	9797
783	11647
783	85
783	10376
784	364
784	12330
784	8904
784	5055
784	1932
785	3022
785	528
785	3002
785	9551
785	10473
786	1186
786	5098
786	74
786	3365
786	5055
787	398
788	2905
788	3321
788	3250
788	3981
788	11612
789	5711
789	16076
789	16073
789	375
798	1107
798	480
798	1277
799	7907
799	555
799	4980
799	2786
799	80
800	67
800	2284
800	14494
800	10559
800	4772
801	3007
802	7857
802	6199
802	1486
802	2348
802	615
803	8535
803	1695
803	692
804	7816
804	897
805	1653
805	371
805	9329
805	2978
805	14046
808	6593
810	5854
810	13160
818	125
818	1277
823	15059
823	41
823	4924
823	8914
823	6542
827	3828
830	1906
830	4251
830	1277
831	554
832	870
832	553
832	4224
832	3560
832	1177
833	7739
836	472
836	2341
836	2475
836	5658
836	397
837	569
837	7676
837	1061
837	414
837	1721
838	1481
838	447
838	7
838	1445
838	5257
839	7408
839	42
839	125
841	12045
841	1373
841	15053
841	5752
841	6988
842	93
849	1563
849	24
849	1997
849	22
849	2729
852	793
852	6974
852	1098
852	1394
852	1222
853	11392
853	996
853	1928
853	4594
853	891
858	605
858	304
858	214
858	2393
858	630
860	6709
861	2164
861	1277
864	93
866	375
866	214
866	2268
866	5062
866	6038
867	2889
867	12428
869	1553
880	304
880	13157
880	2132
880	2581
880	1224
882	369
885	2658
885	3342
885	6189
888	1783
891	2181
891	1783
891	93
892	1320
892	8604
892	9002
892	9298
892	5614
893	13881
893	11806
893	1224
897	2687
897	13165
897	6412
897	244
897	1061
898	3737
898	219
898	4083
898	4354
898	4779
899	871
899	2457
899	1091
899	781
899	415
900	247
900	952
900	761
900	8887
900	7776
901	13779
901	14156
901	1478
902	605
902	12412
902	1217
902	6159
902	10216
903	330
903	1123
903	3737
903	781
903	887
904	1123
904	1832
904	330
904	3988
904	605
905	247
905	213
905	313
905	219
905	137
906	2687
906	213
906	11939
906	11949
906	4008
907	203
907	6899
908	330
908	1123
908	2889
908	605
908	3675
909	342
909	247
909	3196
909	4251
909	137
910	605
910	579
910	4804
910	10194
910	781
911	891
911	587
911	8938
911	12164
911	2134
912	605
912	247
912	237
912	2686
912	781
913	2686
913	642
913	6814
913	2471
913	4083
914	10167
914	605
914	1478
914	247
914	752
915	605
915	5295
915	8994
915	9479
915	9679
916	1478
916	6140
916	605
916	199
916	213
917	3544
917	1061
918	6263
918	605
918	3282
918	3440
918	5724
919	605
919	1513
919	6263
919	4987
919	4083
920	247
920	605
920	6126
920	213
920	837
921	2196
921	3834
921	6800
922	678
922	605
922	342
922	781
922	883
923	243
923	605
923	4815
923	8887
923	1162
924	254
924	366
924	8886
924	145
924	605
926	247
926	605
926	678
926	2960
926	137
927	203
927	9738
927	1222
927	605
927	6535
928	1123
928	330
928	3932
928	247
928	761
929	1822
929	238
929	1925
930	330
930	1123
930	6501
930	4446
930	351
931	1123
931	4760
931	2687
931	6140
931	5708
932	5296
932	4385
933	330
933	1123
933	1023
933	6716
933	761
934	1646
934	2295
934	4082
934	605
934	587
935	14156
935	1655
935	6903
935	34
935	706
936	34
936	36
936	5783
936	1800
936	12367
937	5296
937	1478
937	6716
937	5289
937	6715
938	247
938	871
938	4093
938	11493
938	1675
940	8890
940	7745
940	11045
940	2032
940	3922
941	7745
942	761
942	1816
942	7383
942	880
942	1140
943	7084
943	38
943	5289
943	80
944	6716
944	5281
944	6715
944	1224
945	9586
945	6899
945	6535
946	237
946	9343
946	8912
946	374
946	2295
947	1798
947	605
947	2659
947	3968
947	11190
948	8928
948	1078
948	137
948	6246
948	3160
949	491
949	9552
949	277
949	13151
949	14894
950	1588
950	605
950	4082
950	396
950	55
951	4815
951	605
951	15150
951	1057
951	2247
952	247
952	887
952	1867
952	6899
952	761
953	497
953	313
953	605
953	752
953	726
954	605
954	689
954	3737
954	781
954	6515
955	1309
955	6200
955	2889
955	4083
955	55
956	5670
956	2889
959	11640
963	1547
964	6800
965	1123
965	9133
965	330
965	2867
965	10902
968	641
968	8923
968	7610
968	2642
968	15053
969	219
969	6200
969	605
969	8355
969	2686
970	16350
971	6121
971	605
971	5614
971	587
973	1822
973	6515
974	2955
976	10217
976	13165
976	6308
976	761
976	1224
982	1421
982	6715
983	2467
983	554
986	2647
986	11535
990	7891
990	1277
991	4391
992	4450
993	8045
993	1510
993	633
994	5512
994	8144
994	8614
994	3472
994	5502
996	1184
996	1273
996	595
996	74
996	1277
999	3267
999	7916
1003	6678
1003	2733
1005	5211
1005	3099
1005	3664
1005	3816
1005	9218
1006	1653
1006	9329
1006	1647
1006	1596
1006	2733
1007	9450
1007	900
1009	9450
1009	167
1009	6898
1010	907
1010	900
1010	3206
1010	3595
1010	3995
1012	6748
1012	1996
1012	5570
1012	605
1012	14458
1013	8481
1013	3150
1013	8466
1013	3381
1013	2328
1014	900
1014	3150
1014	3677
1014	9450
1014	5780
1015	2782
1016	7704
1017	2070
1017	7101
1017	15672
1017	1523
1017	4198
1018	900
1019	2077
1019	2903
1019	419
1019	1224
1020	1395
1020	2173
1020	5558
1020	3636
1020	586
1021	2418
1021	113
1022	900
1022	1434
1022	5261
1022	5572
1022	9033
1023	4786
1023	9235
1023	362
1023	900
1023	7050
1024	14181
1024	12367
1024	362
1024	900
1025	900
1025	465
1025	1980
1025	896
1025	14181
1026	900
1027	2159
1027	171
1027	3084
1027	11045
1027	12021
1028	4000
1028	900
1028	3693
1028	686
1028	213
1029	900
1029	1654
1029	5235
1029	1466
1029	1601
1030	900
1030	654
1030	3036
1030	10340
1030	14562
1031	4198
1031	2903
1031	651
1032	900
1032	11258
1032	1061
1032	1692
1032	1968
1033	900
1033	224
1033	5512
1033	692
1033	362
1034	2970
1034	1829
1035	605
1035	247
1035	137
1035	752
1035	4000
1036	74
1036	1184
1036	1954
1036	887
1036	643
1037	1277
1037	93
1037	6050
1037	11779
1037	12207
1038	6189
1038	6708
1038	587
1040	6189
1041	16077
1041	2620
1041	387
1042	482
1042	5098
1042	11665
1042	15045
1042	1440
1043	595
1046	554
1046	1542
1047	2294
1047	397
1047	14046
1047	2333
1047	1456
1049	4070
1049	1652
1049	459
1049	2955
1049	5035
1050	1320
1051	2752
1051	10149
1051	11857
1051	11963
1051	11992
1054	10701
1054	510
1054	263
1057	61
1057	1837
1057	97
1057	4385
1057	651
1059	1064
1059	3081
1059	1320
1059	774
1059	9064
1060	4672
1060	1549
1060	8012
1060	3124
1060	14125
1061	754
1061	4297
1061	638
1061	172
1061	693
1064	752
1064	55
1066	9586
1066	8887
1066	6899
1068	10906
1068	7071
1068	8891
1068	1149
1068	662
1069	15114
1069	11936
1069	12126
1069	6716
1069	12367
1071	2371
1073	5487
1073	605
1073	1061
1073	59
1073	9322
1076	13591
1076	80
1076	10824
1076	4570
1076	699
1077	61
1077	13874
1077	2933
1077	236
1077	4772
1078	61
1078	4082
1078	55
1078	6897
1078	6898
1079	1698
1079	2960
1079	3556
1079	3214
1079	2747
1080	884
1080	885
1080	3822
1080	296
1080	3019
1081	4000
1081	5129
1081	5775
1081	9584
1081	10445
1082	689
1082	6898
1083	3196
1083	887
1084	605
1084	2733
1084	521
1084	244
1084	761
1085	13165
1085	1061
1086	330
1086	1123
1086	651
1086	7972
1086	15125
1088	1846
1088	6338
1088	328
1088	415
1088	1222
1089	312
1089	2241
1089	161
1089	265
1089	630
1090	177
1090	2462
1090	247
1090	240
1090	6219
1091	7
1091	55
1091	195
1091	1480
1091	5019
1092	220
1092	3153
1092	11143
1092	603
1092	2153
1093	8457
1093	328
1093	69
1093	887
1093	2462
1094	6037
1094	5284
1094	7457
1094	143
1094	5647
1095	3196
1095	4112
1095	10240
1095	2393
1095	6800
1096	213
1096	2966
1096	166
1096	3009
1096	6435
1097	1126
1097	167
1097	752
1097	366
1097	145
1099	8927
1099	10199
1099	497
1099	9298
1100	907
1100	4724
1100	1867
1100	74
1100	1277
1101	148
1101	478
1101	74
1101	1508
1101	200
1103	4083
1103	5333
1103	8114
1103	5647
1103	2136
1104	6121
1104	6126
1104	304
1104	277
1104	10240
1111	117
1111	5276
1111	1187
1111	7991
1111	5864
1114	1273
1116	8023
1119	7752
1119	8323
1119	625
1119	1422
1120	473
1120	165
1120	97
1120	13131
1120	2707
1123	11194
1123	8048
1123	689
1124	219
1124	213
1124	798
1124	3270
1124	9937
1125	4668
1125	651
1125	6553
1125	10309
1125	9664
1126	536
1126	2177
1127	366
1127	4793
1127	6527
1127	2545
1127	5774
1128	820
1128	1458
1129	1997
1129	74
1129	24
1129	14496
1129	13880
1130	1749
1130	1803
1130	1136
1131	2541
1131	1176
1131	6189
1131	6800
1132	1136
1132	12600
1132	399
1132	1176
1132	1911
1135	6221
1135	6217
1135	8989
1135	200
1135	4082
1136	884
1136	3822
1136	3214
1136	1181
1136	296
1140	5534
1140	6412
1147	3
1147	4136
1147	5060
1147	1426
1147	11286
1148	114
1148	155
1148	1736
1148	7710
1148	2592
1150	1277
1153	2927
1156	10906
1156	15138
1156	10907
1156	1149
1157	2620
1161	11681
1161	12005
1161	11477
1161	6308
1161	2620
1162	11842
1162	12091
1162	2998
1162	10390
1162	729
1167	11630
1168	1749
1169	8592
1169	11286
1169	621
1171	4612
1171	501
1171	689
1171	6897
1172	10898
1172	1091
1172	199
1172	427
1172	4365
1173	711
1173	15070
1173	4435
1173	5154
1173	4279
1175	386
1175	24
1175	711
1175	1176
1175	374
1176	4779
1176	15110
1176	4464
1176	11477
1176	1702
1177	199
1177	15184
1177	4577
1177	6542
1177	5865
1178	200
1178	254
1178	4571
1178	1662
1178	1140
1179	1558
1179	2427
1179	2939
1179	2187
1179	399
1183	247
1183	244
1183	3009
1183	4251
1183	761
1184	7884
1185	9825
1185	11619
1185	16076
1185	16073
1185	7462
1186	501
1186	2144
1186	2620
1186	6535
1186	6800
1187	3772
1187	7462
1188	9064
1188	1846
1188	4594
1188	9282
1188	9462
1189	2
1189	4818
1189	263
1189	387
1189	6535
1190	2977
1190	8
1190	5154
1190	6800
1191	9044
1191	10837
1191	11059
1191	2892
1191	4087
1192	6037
1192	8592
1192	12088
1192	621
1192	1826
1193	247
1193	156
1193	1470
1193	334
1193	1911
1194	69
1194	8185
1194	1087
1194	380
1194	93
1196	366
1196	145
1196	1260
1196	1614
1196	5155
1197	4857
1197	1434
1197	7
1197	651
1197	2036
1198	118
1198	1260
1198	250
1198	6522
1198	74
1199	24
1199	296
1199	64
1199	1304
1199	2663
1200	145
1200	2474
1200	1219
1200	167
1200	366
1201	4305
1201	298
1201	775
1201	583
1201	10645
1202	6597
1202	1915
1202	4464
1202	729
1202	8941
1203	605
1203	1596
1203	2461
1203	606
1203	263
1204	247
1204	4485
1204	9593
1204	9781
1204	796
1206	254
1206	612
1206	24
1206	1364
1206	161
1207	6140
1207	605
1207	263
1207	4406
1207	219
1208	238
1208	319
1208	605
1208	240
1208	304
1209	298
1209	4305
1209	775
1209	473
1209	2538
1210	366
1210	145
1210	146
1210	3919
1210	1260
1211	4862
1211	5059
1211	5865
1211	6314
1211	7088
1212	243
1212	605
1212	2518
1212	8910
1212	4989
1213	310
1213	214
